file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15,subj_tot,subj_multiple_visits
,UCBERKELEY_AMY_6MM,,,CC_MID_ANTERIOR_SUVR,,<class 'numpy.float64'>,None,"1.486, 0.444",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CC_MID_ANTERIOR_VOLUME,,<class 'numpy.float64'>,None,"1241.0, 59.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CC_MID_POSTERIOR_SUVR,,<class 'numpy.float64'>,None,"1.52, 0.329",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CC_MID_POSTERIOR_VOLUME,,<class 'numpy.float64'>,None,"1659.0, 189.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CC_POSTERIOR_SUVR,,<class 'numpy.float64'>,None,"2.063, 0.514",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CC_POSTERIOR_VOLUME,,<class 'numpy.float64'>,None,"2196.0, 259.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CSF_SUVR,,<class 'numpy.float64'>,None,"1.629, 0.451",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CSF_VOLUME,,<class 'numpy.float64'>,None,"3763.0, 628.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_3RD_SUVR,,<class 'numpy.float64'>,None,"1.243, 0.382",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_3RD_VOLUME,,<class 'numpy.float64'>,None,"5244.0, 484.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_4TH_SUVR,,<class 'numpy.float64'>,None,"1.633, 0.471",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_4TH_VOLUME,,<class 'numpy.float64'>,None,"5081.0, 739.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_5TH_SUVR,,<class 'numpy.float64'>,None,"0.861, 0.257",24.0,2291.0,pop not found,drop,,,,,22.0,2.0
,UCBERKELEY_AMY_6MM,,,VENTRICLE_5TH_VOLUME,,<class 'numpy.float64'>,"nan, 3.0, 8.0, 4.0, 2.0, 1.0, 10.0, 6.0, 11.0","11.0, 1.0",24.0,2291.0,pop not found,drop,,,,,22.0,2.0
,UCBERKELEY_AMY_6MM,,,WM_HYPOINTENSITIES_SUVR,,<class 'numpy.float64'>,None,"1.534, 0.454",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,WM_HYPOINTENSITIES_VOLUME,,<class 'numpy.float64'>,None,"72336.0, 268.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,NON_WM_HYPOINTENSITIES_SUVR,,<class 'numpy.float64'>,None,"1.867, 0.276",172.0,2143.0,pop not found,drop,,,,,144.0,21.0
,UCBERKELEY_AMY_6MM,,,NON_WM_HYPOINTENSITIES_VOLUME,,<class 'numpy.float64'>,None,"233.0, 1.0",172.0,2143.0,pop not found,drop,,,,,144.0,21.0
,UCBERKELEY_AMY_6MM,,,CTX_BANKSSTS_SUVR,,<class 'numpy.float64'>,None,"4.493, 0.629",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_BANKSSTS_VOLUME,,<class 'numpy.float64'>,None,"8963.0, 2121.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CAUDALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.575, 0.531",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CAUDALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"8378.0, 1309.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CAUDALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.909, 0.587",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CAUDALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"16670.0, 5775.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.443, 0.757",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_CUNEUS_VOLUME,,<class 'numpy.float64'>,None,"10467.0, 3366.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_FRONTALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.382, 0.555",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_FRONTALPOLE_VOLUME,,<class 'numpy.float64'>,None,"3888.0, 982.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_FUSIFORM_SUVR,,<class 'numpy.float64'>,None,"4.095, 0.8",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"26688.0, 9510.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.384, 0.807",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"37678.0, 12378.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.528, 0.803",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_INSULA_SUVR,,<class 'numpy.float64'>,None,"2.95, 0.574",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_INSULA_VOLUME,,<class 'numpy.float64'>,None,"27196.0, 7460.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ISTHMUSCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.888, 0.626",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ISTHMUSCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"9811.0, 1985.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,None,"5.025, 0.853",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"35627.0, 9370.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.399, 0.656",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"18822.0, 8842.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"3.919, 0.796",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"20629.0, 5946.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.174, 0.576",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"13876.0, 6625.0",2222.0,93.0,pop not found,keep,,,,,1311.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.0, 0.793",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"31685.0, 11213.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.363, 0.552",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"10986.0, 4500.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"3.196, 0.682",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"5685.0, 1751.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.589, 0.591",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"12836.0, 4801.0",2223.0,92.0,pop not found,keep,,,,,1310.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"3.85, 0.811",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"6892.0, 2452.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.512, 0.715",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"11719.0, 4786.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"3.439, 0.658",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"8270.0, 2109.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.411, 0.702",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"26525.0, 10032.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.46, 0.565",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"18216.0, 2054.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.036, 0.607",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"37386.0, 13766.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.037, 0.638",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"27581.0, 9272.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.972, 0.576",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"7474.0, 1558.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.571, 0.685",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"50046.0, 16054.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.007, 0.525",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"58830.0, 25550.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.043, 0.701",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"37095.0, 12027.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.914, 0.703",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"32667.0, 12461.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.539, 0.72",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"31391.0, 10961.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.797, 0.785",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"9644.0, 2178.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.568, 0.594",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"3541.0, 1100.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,ACCUMBENS_AREA_SUVR,,<class 'numpy.float64'>,None,"2.475, 0.402",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,ACCUMBENS_AREA_VOLUME,,<class 'numpy.float64'>,None,"1636.0, 300.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,AMYGDALA_SUVR,,<class 'numpy.float64'>,None,"3.175, 0.45",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,AMYGDALA_VOLUME,,<class 'numpy.float64'>,None,"4740.0, 980.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CAUDATE_SUVR,,<class 'numpy.float64'>,None,"1.696, 0.432",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CAUDATE_VOLUME,,<class 'numpy.float64'>,None,"12321.0, 3588.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_CORTEX_SUVR,,<class 'numpy.float64'>,None,"1.277, 0.947",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_CORTEX_VOLUME,,<class 'numpy.float64'>,None,"142592.0, 68832.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"1.485, 0.598",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"48785.0, 13671.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBRAL_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"2.576, 0.517",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CEREBRAL_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"718037.0, 224785.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CHOROID_PLEXUS_SUVR,,<class 'numpy.float64'>,None,"3.465, 0.521",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CHOROID_PLEXUS_VOLUME,,<class 'numpy.float64'>,None,"3434.0, 459.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,HIPPOCAMPUS_SUVR,,<class 'numpy.float64'>,None,"2.761, 0.512",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,HIPPOCAMPUS_VOLUME,,<class 'numpy.float64'>,None,"11461.0, 3255.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,OPTIC_CHIASM_SUVR,,<class 'numpy.float64'>,None,"1.953, 0.406",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,OPTIC_CHIASM_VOLUME,,<class 'numpy.float64'>,None,"361.0, 2.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,INF_LAT_VENT_SUVR,,<class 'numpy.float64'>,None,"2.291, 0.504",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,INF_LAT_VENT_VOLUME,,<class 'numpy.float64'>,None,"16102.0, 164.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LATERAL_VENTRICLE_SUVR,,<class 'numpy.float64'>,None,"1.468, 0.218",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LATERAL_VENTRICLE_VOLUME,,<class 'numpy.float64'>,None,"138561.0, 5800.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,PALLIDUM_SUVR,,<class 'numpy.float64'>,None,"2.529, 0.475",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,PALLIDUM_VOLUME,,<class 'numpy.float64'>,None,"6324.0, 2454.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,PUTAMEN_SUVR,,<class 'numpy.float64'>,None,"2.4, 0.504",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,PUTAMEN_VOLUME,,<class 'numpy.float64'>,None,"15492.0, 4438.0",2222.0,93.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,THALAMUS_PROPER_SUVR,,<class 'numpy.float64'>,None,"2.088, 0.481",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,THALAMUS_PROPER_VOLUME,,<class 'numpy.float64'>,None,"20466.0, 8557.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRALDC_SUVR,,<class 'numpy.float64'>,None,"1.833, 0.51",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VENTRALDC_VOLUME,,<class 'numpy.float64'>,None,"11382.0, 4441.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,VESSEL_SUVR,,<class 'numpy.float64'>,None,"2.342, 0.6",2203.0,112.0,pop not found,keep,,,,,1301.0,521.0
,UCBERKELEY_AMY_6MM,,,VESSEL_VOLUME,,<class 'numpy.float64'>,None,"604.0, 1.0",2203.0,112.0,pop not found,keep,,,,,1301.0,521.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_BANKSSTS_SUVR,,<class 'numpy.float64'>,None,"4.46, 0.643",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_BANKSSTS_VOLUME,,<class 'numpy.float64'>,None,"4723.0, 779.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.563, 0.533",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"4960.0, 352.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.124, 0.584",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"12065.0, 2609.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.044, 0.777",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_CUNEUS_VOLUME,,<class 'numpy.float64'>,None,"5342.0, 1411.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"3.3, 0.702",2223.0,92.0,pop not found,keep,,,,,1310.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"3408.0, 291.0",2223.0,92.0,pop not found,keep,,,,,1310.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_FRONTALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.351, 0.58",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_FRONTALPOLE_VOLUME,,<class 'numpy.float64'>,None,"1796.0, 486.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_FUSIFORM_SUVR,,<class 'numpy.float64'>,None,"4.258, 0.799",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"13678.0, 3944.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.489, 0.796",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"17756.0, 5047.0",2223.0,92.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.312, 0.791",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"16512.0, 4547.0",2222.0,93.0,pop not found,keep,,,,,1310.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INSULA_SUVR,,<class 'numpy.float64'>,None,"2.909, 0.574",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_INSULA_VOLUME,,<class 'numpy.float64'>,None,"21138.0, 3825.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ISTHMUSCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.946, 0.641",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ISTHMUSCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"6967.0, 615.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,None,"4.843, 0.835",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"17628.0, 4386.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.759, 0.657",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"11834.0, 3412.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"3.763, 0.81",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
